"tower_damage","kills","hero_damage","gold_per_min","denies","deaths","dmg_received","dmg_dealt","xp_per_min","assists","match_id","start_time","win","hero_id","account_id","leaguename"
5652,11,33230,658,14,3,15677,33230,768,17,3695231259,1516712294,true,72,132851371,"ESL One Genting 2018"
5628,11,22017,597,6,4,12696,22017,719,20,3083918410,1490727823,true,38,132851371,"ProDotA Cup by Azubu"
5568,11,19792,650,42,0,5363,19792,620,5,3605691617,1512735385,true,10,132851371,"2017 Mars Dota 2 League"
5542,8,41872,667,4,7,35081,41872,441,4,2712507877,1476551620,true,48,132851371,"Dota Pit League Season Five"
5540,12,31020,668,25,2,11052,31020,748,13,3624958444,1513533715,true,15,132851371,"Dota Summit 8"
5534,5,12294,659,8,3,7094,12294,553,13,2718918129,1476803911,true,48,132851371,"The Summit 5"
5508,26,31355,773,13,2,12115,34482,840,8,1953065505,1448209186,true,59,132851371,"Hitbox EU Championship #4"
5491,5,9629,649,21,2,8836,13659,633,7,2158700627,1455721434,true,72,132851371,"WePlay League Season 3"
5442,15,23851,650,23,8,31997,46106,569,20,2384503392,1464028482,true,72,132851371,"Nanyang Championships Season 2"
5440,11,12498,611,6,2,8437,12498,559,23,2703926104,1476212434,true,41,132851371,"ASUS ROG DreamLeague Season 6"
5387,18,18686,834,11,2,22481,34816,466,10,2325977586,1461854270,false,93,132851371,"WePlay League Season 3"
5383,10,27640,638,28,1,19465,27640,597,8,3368249009,1502411977,true,36,132851371,"The International 2017"
5366,6,9016,657,27,0,5346,10933,664,4,2092415945,1453305981,true,10,132851371,"WePlay League Season 3"
5365,13,28021,581,38,1,8350,28021,675,17,3258613234,1497811193,true,15,132851371,"The Summit 5"
5360,8,20121,628,13,6,31165,20121,626,9,3463606936,1506261760,true,18,132851371,"ESL One Hamburg 2017"
5309,7,20417,582,13,2,14053,20417,651,6,3256432686,1497738693,true,99,132851371,"The Summit 5"
5301,11,33100,650,26,4,35624,64580,383,24,2275109912,1459886710,true,72,132851371,"DreamLeague Season 5"
5300,11,27376,690,12,4,20874,27376,720,10,3149054430,1493561542,false,93,132851371,"Kiev Major"
5260,12,21020,635,21,3,15670,21020,790,16,3199994868,1495560932,true,70,132851371,"Uprise Champions Cup: Special"
5251,9,15493,676,20,0,8970,15493,550,11,4062034566,1534376395,true,12,132851371,"The International 2018"
5200,14,42462,708,14,3,16438,42462,698,12,3751180345,1519505266,true,72,132851371,"ESL One Katowice 2018 powered by Intel"
5200,11,14056,529,11,8,21755,17723,471,11,2142527819,1455124617,true,81,132851371,"WePlay League Season 3"
5188,20,32539,609,16,7,46626,67645,447,23,2314634747,1461422370,true,67,132851371,"ESL One Manila 2016"
5180,9,26037,637,13,5,25595,26037,714,15,3540529925,1509732359,true,18,132851371,"AMD SAPPHIRE Dota PIT"
